,id,Company,Rocket,Mission,Price
3626,3626,Northrop,Minotaur I,NROL-66,40.0
3627,3627,Arianespace,Ariane 5 ES,Johannes Kepler ATV,140.87596899224806
3628,3628,NASA,Space Shuttle Discovery,STS-133,450.0
3629,3629,Northrop,Minotaur C (Taurus),"Glory, KySat-1, Hermes, and Explorer-1 [PRIME]",45.0
3630,3630,ULA,Atlas V 501,OTV-2,120.0
3631,3631,ULA,"Delta IV Medium+ (4,2)",NROL-27,164.0
3632,3632,ULA,Atlas V 411,NROL-34,115.0
3633,3633,ISRO,PSLV-G,ResourceSat-2 & X-Sat & YouthSat,25.0
3634,3634,Arianespace,Ariane 5 ECA,"Yahsat 1A, Intelsat 28 (New Dawn)",200.0
3635,3635,ULA,Atlas V 401,SBIRS GEO-1,109.0
3636,3636,NASA,Space Shuttle Endeavour,STS-134,450.0
3637,3637,Arianespace,Ariane 5 ECA,"ST-2, GSAT-8",200.0
3638,3638,ULA,Delta II 7320-10C,SAC-D,153.25925925925927
3639,3639,ISA,Safir-1A,Rasad 1,
3640,3640,Northrop,Minotaur I,ORS-1,40.0
3641,3641,NASA,Space Shuttle Atlantis,STS-135,450.0
3642,3642,ISRO,PSLV-XL,GSAT-12,31.0
3643,3643,ULA,"Delta IV Medium+ (4,2)",GPS IIF-2,164.0
3644,3644,Roscosmos,Zenit-3 SLBF,Spektr-R,29.581
3645,3645,ULA,Atlas V 551,Juno,153.0
3646,3646,Arianespace,Ariane 5 ECA,"Astra 1N, BSAT-3C (JCSAT-110R)",200.0
3647,3647,Kosmotras,Dnepr,Sich 2 & Others,29.0
3648,3648,ULA,Delta II 7920H-10C,GRAIL,153.25925925925927
3649,3649,MHI,H-IIA 202,Michibiki 1,90.0
3650,3650,Arianespace,Ariane 5 ECA,"Arabsat-5C, SES-2",200.0
3651,3651,MHI,H-IIA 202,IGS-Optical 4,90.0
3652,3652,Sea Launch,Zenit-3 SL,Atlantic Bird 7,
3653,3653,Northrop,Minotaur IV,TacSat-4,46.0
3654,3654,CASC,Long March 2F/T,Tiangong-1,39.13066945606695
3655,3655,Land Launch,Zenit-3 SLB,Intelsat 18,
3656,3656,ISRO,PSLV-CA,Megha-Tropiques & Rideshares,21.0
3657,3657,Arianespace,Soyuz ST-B/Fregat-MT,Galileo IOV FM01-FM02,30.0
3658,3658,ULA,Delta II 7920-10C,Suomi NPP / ELaNa III,153.25925925925927
3659,3659,CASC,Long March 2F/G,Shenzhou 8,39.13066945606695
3660,3660,Roscosmos,Zenit-2 FG,Fobos-Grunt & Yinghuo 1,29.581
3661,3661,ULA,Atlas V 541,Mars Science Laboratory,145.0
3662,3662,MHI,H-IIA 202,IGS-Radar 3,90.0
3663,3663,Arianespace,Soyuz ST-A/Fregat,"Pl??iades 1A, SSOT, Elisa",80.0
3664,3664,ULA,"Delta IV Medium+ (5,4)",WGS-4,153.25925925925927
3665,3665,ISA,Safir-1B,Navid,
3666,3666,ESA,Vega,"Lares, AlmaSat-1 & 7 cubesats",37.0
3667,3667,ULA,Atlas V 551,MUOS-1,153.0
3668,3668,Arianespace,Ariane 5 ES,Edoardo Amaldi ATV,140.87596899224806
3669,3669,ULA,"Delta IV Medium+ (5,2)",NROL-25,153.25925925925927
3670,3670,KCST,Unha-3,KwangmyÂÂngsÂÂng-3,
3671,3671,ISRO,PSLV-XL,RISAT-1,31.0
3672,3672,ISRO,PSLV-XL,PSLV- C19 RISAT-1,31.0
3673,3673,ULA,Atlas V 531,AEHF-2,140.0
3674,3674,Arianespace,Ariane 5 ECA,"JCSAT-13, Vinasat-2",200.0
3675,3675,MHI,H-IIA 202,"Shizuku, KOMPSAT 3 & Others",90.0
3676,3676,SpaceX,Falcon 9 v1.0,COTS-2+,59.5
3677,3677,ISA,Safir-1B+,Unknown Payload,
3678,3678,Sea Launch,Zenit-3 SL,Intelsat-19,
3679,3679,Northrop,Pegasus XL,NuSTAR,40.0
3680,3680,CASC,Long March 2F/G,Shenzhou 9,39.13066945606695
3681,3681,ULA,Atlas V 401,NROL-38,109.0
3682,3682,ULA,Delta IV Heavy,NROL-15,350.0
3683,3683,Arianespace,Ariane 5 ECA,"EchoStar XVII, MSG-3",200.0
3684,3684,MHI,H-IIB,HTV-3,112.5
3685,3685,VKS RF,Rokot/Briz KM,Cosmos 2481 & Goniets-M 13 and 15,41.8
3686,3686,Arianespace,Ariane 5 ECA,"Intelsat 20, HYLAS 2",200.0
3687,3687,Sea Launch,Zenit-3 SL,Intelsat-21,
3688,3688,ULA,Atlas V 401,Van Allen Probes (RBSP),109.0
3689,3689,ISRO,PSLV-CA,SPOT-6 & mRESINS & PROITERES,21.0
3690,3690,ULA,Atlas V 401,NROL-36,109.0
3691,3691,ISA,Safir-1B+,Unknown Payload,
3692,3692,Arianespace,Ariane 5 ECA,"Astra 2F, GSAT-10",200.0
3693,3693,ULA,"Delta IV Medium+ (4,2)",GPS IIF-3,164.0
3694,3694,SpaceX,Falcon 9 v1.0,CRS-1,59.5
3695,3695,Arianespace,Soyuz ST-B/Fregat-MT,Galileo IOV FM03-FM04,30.0
3696,3696,Arianespace,Ariane 5 ECA,"Eutelsat 21B, Star One C3",200.0
3697,3697,Arianespace,Soyuz ST-A/Fregat,Pl??iades 1B,80.0
3698,3698,Sea Launch,Zenit-3 SL,Eutelsat-70B,
3699,3699,ULA,Atlas V 501,OTV-3,120.0
3700,3700,KCST,Unha-3,KwangmyÂÂngsÂÂng-3 (Unit 2),
3701,3701,Arianespace,Ariane 5 ECA,"Skynet 5D, Mexsat-3",200.0
3702,3702,VKS RF,Rokot/Briz KM,Cosmos 2482 to 2484,41.8
3703,3703,MHI,H-IIA 202,IGS-Optical 5V & IGS-Radar 4,90.0
3704,3704,KARI,Naro-1,STSAT-2C,
3705,3705,ULA,Atlas V 401,TDRS-K,109.0
3706,3706,Sea Launch,Zenit-3 SL,Intelsat-27,
3707,3707,Arianespace,Ariane 5 ECA,"Amazonas-3, Azerspace-1 (Africasat-1A)",200.0
3708,3708,ULA,Atlas V 401,Landsat 8,109.0
3709,3709,ISRO,PSLV-CA,SARAL & Rideshares,21.0
3710,3710,SpaceX,Falcon 9 v1.0,CRS-2,59.5
3711,3711,ULA,Atlas V 401,SBIRS GEO-2,109.0
3712,3712,Northrop,Antares 110,Antares A-ONE,80.0
3713,3713,Arianespace,Vega,"Proba-V, VNREDSat-1A & ESTCube-1",37.0
3714,3714,ULA,Atlas V 401,GPS IIF-4,109.0
3715,3715,ULA,"Delta IV Medium+ (5,4)",WGS-5,153.25925925925927
3716,3716,Arianespace,Ariane 5 ES,Albert Einstein ATV,140.87596899224806
3717,3717,CASC,Long March 2F/G,Shenzhou 10,39.13066945606695
3718,3718,Arianespace,Soyuz ST-B/Fregat-MT,O3b FM01-FM02/FM04-FM05,30.0
3719,3719,VKS RF,Strela,Cosmos 2487,36.57038461538461
3720,3720,Northrop,Pegasus XL,IRIS,40.0
3721,3721,ISRO,PSLV-XL,IRNSS-1A,31.0
3722,3722,VKS RF,Proton-M/DM-3,"Cosmos 2488, 2489 & 2490",65.0
3723,3723,ULA,Atlas V 551,MUOS-2,153.0
3724,3724,Arianespace,Ariane 5 ECA,"Alphasat I-XL, INSAT-3D",200.0
3725,3725,MHI,H-IIB,HTV-4,112.5
3726,3726,ULA,"Delta IV Medium+ (5,4)",WGS-6,153.25925925925927
3727,3727,Kosmotras,Dnepr,KompSat-5,29.0
3728,3728,ULA,Delta IV Heavy,NROL-65,350.0
3729,3729,Arianespace,Ariane 5 ECA,"Eutelsat 25B/Es'hail 1, GSAT-7",200.0
3730,3730,Land Launch,Zenit-3 SLB,AMOS 4,
3731,3731,Northrop,Minotaur V,LADEE,55.0
3732,3732,VKS RF,Rokot/Briz KM,"Goniets-M 14, 16 and 17",41.8
3733,3733,Northrop,Antares 110,CRS Orb-D1,80.0
3734,3734,JAXA,Epsilon Demo,SPRINT-A,51.75
3735,3735,ULA,Atlas V 531,AEHF-3,140.0
3736,3736,CASIC,Kuaizhou 1,Kuaizhou 1,5.8
3737,3737,SpaceX,Falcon 9 v1.1,CASSIOPE,56.5
3738,3738,ISRO,PSLV-XL,Mars Orbiter Mission,31.0
3739,3739,ULA,Atlas V 401,MAVEN,109.0
3740,3740,Northrop,Minotaur I,ORS-3,40.0
3741,3741,Kosmotras,Dnepr,DubaiSat 2 & Others,29.0
3742,3742,VKS RF,Rokot/Briz KM,SWARM,41.8
3743,3743,SpaceX,Falcon 9 v1.1,SES-8,56.5
3744,3744,ULA,Atlas V 501,NROL-39,120.0
3745,3745,Arianespace,Soyuz ST-B/Fregat-MT,Gaia,30.0
3746,3746,VKS RF,Rokot/Briz KM,Cosmos 2488 to 2491,41.8
3747,3747,VKS RF,Soyuz 2.1v/Volga,Cosmos 2492 and 2493 & AIST-1 1,36.57038461538461
3748,3748,ISRO,GSLV Mk II,GSAT-14,47.0
3749,3749,SpaceX,Falcon 9 v1.1,Thaicom 6,56.5
3750,3750,Northrop,Antares 120,CRS Orb-1,80.0
3751,3751,ULA,Atlas V 401,TDRS-L,109.0
3752,3752,Arianespace,Ariane 5 ECA,"ABS-2, Athena-Fidus",200.0
3753,3753,ULA,"Delta IV Medium+ (4,2)",GPS IIF-5,164.0
3754,3754,MHI,H-IIA 202,GPM-Core & Others,90.0
3755,3755,Arianespace,Ariane 5 ECA,"Astra 5B, Amazonas 4A",200.0
3756,3756,ULA,Atlas V 401,DMSP-5D3 F19,109.0
3757,3757,Arianespace,Soyuz ST-A/Fregat-M,Sentinel 1A,30.0
3758,3758,ISRO,PSLV-XL,IRNSS-1B,31.0
3759,3759,IAI,Shavit-2,Ofek-10,
3760,3760,ULA,Atlas V 541,NROL-67,145.0
3761,3761,SpaceX,Falcon 9 v1.1,CRS-3,56.5
3762,3762,Arianespace,Vega,KazEOSat-1,37.0
3763,3763,ULA,"Delta IV Medium+ (4,2)",GPS IIF-6,164.0
3764,3764,ULA,Atlas V 401,NROL-33,109.0
3765,3765,VKS RF,Rokot/Briz KM,Cosmos 2496 to 2499,41.8
3766,3766,MHI,H-IIA 202,"Daichi 2, SPROUT & Others",90.0
3767,3767,Sea Launch,Zenit-3 SL,Eutelsat-3B,
3768,3768,Kosmotras,Dnepr,Deimos 2,29.0
3769,3769,ISRO,PSLV-CA,SPOT-7 & Rideshares,21.0
3770,3770,ULA,Delta II 7320-10C,OCO-2,153.25925925925927
3771,3771,VKS RF,Rokot/Briz KM,Goniets-M 18 to 20,41.8
3772,3772,VKS RF,Angara 1.2,Demo Flight,36.57038461538461
3773,3773,Arianespace,Soyuz ST-B/Fregat-MT,O3b FM03/FM06-FM08,30.0
3774,3774,Northrop,Antares 120,CRS Orb-2,80.0
3775,3775,SpaceX,Falcon 9 v1.1,OG2 Mission 1,56.5
3776,3776,ULA,"Delta IV Medium+ (4,2)",AFSPC-4,164.0
3777,3777,Arianespace,Ariane 5 ES,Georges Lema??tre ATV,140.87596899224806
3778,3778,ULA,Atlas V 401,GPS IIF-7,109.0
3779,3779,SpaceX,Falcon 9 v1.1,AsiaSat 8,56.5
3780,3780,ULA,Atlas V 401,WorldView 3,109.0
3781,3781,Arianespace,Soyuz ST-B/Fregat-MT,Galileo FOC FM01-FM02,30.0
3782,3782,SpaceX,Falcon 9 v1.1,AsiaSat 6,56.5
3783,3783,Arianespace,Ariane 5 ECA,"MEASAT 3b, Optus 10",200.0
3784,3784,ULA,Atlas V 401,CLIO,109.0
3785,3785,SpaceX,Falcon 9 v1.1,CRS-4,56.5
3786,3786,MHI,H-IIA 202,Himawari 8,90.0
3787,3787,ISRO,PSLV-XL,IRNSS-1C,31.0
3788,3788,Arianespace,Ariane 5 ECA,"Intelsat 30, ARSAT-1",200.0
3789,3789,Northrop,Antares 130,CRS Orb-3,80.0
3790,3790,ULA,Atlas V 401,GPS IIF-8,109.0
3791,3791,Kosmotras,Dnepr,Sasuke & Others,29.0
3792,3792,CASIC,Kuaizhou 1,Kuaizhou 2,5.8
3793,3793,MHI,H-IIA 202,Hayabusa 2 & Others,90.0
3794,3794,ULA,Delta IV Heavy,EFT-1,350.0
3795,3795,Arianespace,Ariane 5 ECA,"DirecTV-14, GSAT-16",200.0
3796,3796,ULA,Atlas V 541,NROL-35,145.0
3797,3797,ISRO,GSLV Mk III,Demo Flight (CARE),62.0
3798,3798,Arianespace,Soyuz ST-B/Fregat-MT,O3b FM09-FM12,30.0
3799,3799,VKS RF,Strela,Kondor-E,36.57038461538461
3800,3800,Khrunichev,Angara A5/Briz-M,Demo Flight,100.0
3801,3801,SpaceX,Falcon 9 v1.1,CRS-5,56.5
3802,3802,ULA,Atlas V 551,MUOS-3,153.0
3803,3803,ULA,Delta II 7320-10C,SMAP / ELaNa X,153.25925925925927
3804,3804,MHI,H-IIA 202,IGS-Radar 5,90.0
3805,3805,ISA,Safir-1B+,Fajr,
3806,3806,Arianespace,Vega,IXV,37.0
3807,3807,SpaceX,Falcon 9 v1.1,DSCOVR,56.5
3808,3808,ISA,Safir-1B+,Unknown Payload,
3809,3809,SpaceX,Falcon 9 v1.1,ABS-3A & EUTELSAT 115 West B,56.5
3810,3810,ULA,Atlas V 421,MMS,123.0
3811,3811,ULA,"Delta IV Medium+ (4,2)",GPS IIF-9,164.0
3812,3812,Kosmotras,Dnepr,KompSat-3A,29.0
3813,3813,MHI,H-IIA 202,IGS-Optical 5,90.0
3814,3814,Arianespace,Soyuz ST-B/Fregat-MT,Galileo FOC FM03-FM04,30.0
3815,3815,ISRO,PSLV-XL,IRNSS-1D,31.0
3816,3816,VKS RF,Rokot/Briz KM,Cosmos 2504 & Goniets-M 21 to 23,41.8
3817,3817,SpaceX,Falcon 9 v1.1,CRS-6,56.5
3818,3818,Arianespace,Ariane 5 ECA,"Thor 7, SICRAL-2",200.0
3819,3819,SpaceX,Falcon 9 v1.1,Turkmen??lem52E/MonacoSat,56.5
3820,3820,Blue Origin,New Shepard,NS-1,
3821,3821,ULA,Atlas V 501,OTV-4,120.0
3822,3822,Arianespace,Ariane 5 ECA,"DirecTV-15, Sky Mexico 1",200.0
3823,3823,Arianespace,Vega,Sentinel-2A,37.0
3824,3824,SpaceX,Falcon 9 v1.1,CRS-7,56.5
3825,3825,ISRO,PSLV-XL,UK-DMC3A/B/C & Rideshares,31.0
3826,3826,ULA,Atlas V 401,GPS IIF-10,109.0
3827,3827,Arianespace,Ariane 5 ECA,"Star One C4, MSG-4",200.0
3828,3828,ULA,"Delta IV Medium+ (5,4)",WGS-7,153.25925925925927
3829,3829,MHI,H-IIB,HTV-5,112.5
3830,3830,Arianespace,Ariane 5 ECA,"Eutelsat 8 West B, Intelsat 34",200.0
3831,3831,ISRO,GSLV Mk II,GSAT-6,47.0
3832,3832,ULA,Atlas V 551,MUOS-4,153.0
3833,3833,Arianespace,Soyuz ST-B/Fregat-MT,Galileo FOC FM05-FM06,30.0
3834,3834,CASC,Long March 6,Demo Flight,19.0
3835,3835,VKS RF,Rokot/Briz KM,Cosmos 2507 to 2509,41.8
3836,3836,CASC,Long March 11,Pujian 1 & Others,5.3
3837,3837,ISRO,PSLV-XL,Astrosat & Rideshares,31.0
3838,3838,Arianespace,Ariane 5 ECA,"NBN Co 1A, ARSAT-2",200.0
3839,3839,ULA,Atlas V 421,Morelos-3,123.0
3840,3840,ULA,Atlas V 401,NROL-55,109.0
3841,3841,ULA,Atlas V 401,GPS IIF-11,109.0
3842,3842,Sandia,Super Stripy,"HiakaSat, STACEM & Others",15.0
3843,3843,Arianespace,Ariane 5 ECA,"Arabsat 6B, GSAT-15",200.0
3844,3844,Blue Origin,New Shepard,NS-2,
3845,3845,MHI,H-IIA 204,Telstar 12 Vantage,95.1923076923077
3846,3846,Arianespace,Vega,LISA Pathfinder,37.0
3847,3847,VKS RF,Soyuz 2.1v/Volga,Cosmos 2511 and 2512,36.57038461538461
3848,3848,ULA,Atlas V 401,CRS OA-4,109.0
3849,3849,Roscosmos,Zenit-3 SLBF,Elektro-L nâ Â­2,29.581
3850,3850,ISRO,PSLV-CA,TeLEOS-1 & Rideshares,21.0
3851,3851,Arianespace,Soyuz ST-B/Fregat-MT,Galileo FOC FM8-FM9,30.0
3852,3852,SpaceX,Falcon 9 Block 3,OG2 Mission 2,62.0
3853,3853,CASC,Long March 3B/E,Belintersat 1,29.15
3854,3854,SpaceX,Falcon 9 v1.1,Jason-3,56.5
3855,3855,ISRO,PSLV-XL,IRNSS-1E,31.0
3856,3856,Blue Origin,New Shepard,NS-3,
3857,3857,Arianespace,Ariane 5 ECA,Intelsat 29e,200.0
3858,3858,ILS,Proton-M/Briz-M,Eutelsat 9B,65.0
3859,3859,CASC,Long March 3C/YZ-1,BeiDou M3-S,39.13066945606695
3860,3860,ULA,Atlas V 401,GPS IIF-12,109.0
3861,3861,VKS RF,Soyuz 2.1b/Fregat,GLONASS-M No.50S,25.0
3862,3862,KCST,Unha-3,KwangmyÂÂngsÂÂng-4,
3863,3863,ULA,"Delta IV Medium+ (5,2)",NROL-45,153.25925925925927
3864,3864,Eurockot,Rokot/Briz KM,Sentinel-3A,41.8
3865,3865,MHI,H-IIA 202,"Astro H, Horyu 4 & Kinshachi 2 and 3",90.0
3866,3866,SpaceX,Falcon 9 Block 3,SES-9,62.0
3867,3867,Arianespace,Ariane 5 ECA,Eutelsat 65 West A,200.0
3868,3868,ISRO,PSLV-XL,IRNSS-1F,31.0
3869,3869,Roscosmos,Soyuz 2.1b,Resurs-P No.3,20.0
3870,3870,Roscosmos,Proton-M/Briz-M,ExoMars Trace Gas Orbiter & Schiaparelli EDM,65.0
3871,3871,Roscosmos,Soyuz FG,Soyuz TMA-20M,29.581
3872,3872,ULA,Atlas V 401,CRS OA-6,109.0
3873,3873,VKS RF,Soyuz 2.1a,Bars-M 2L,17.42
3874,3874,CASC,Long March 3A,BeiDou IGSO-6,69.7
3875,3875,Roscosmos,Soyuz 2.1a,Progress MS-02,17.42
3876,3876,Blue Origin,New Shepard,NS-4,
3877,3877,CASC,Long March 2D,Shijian-10,29.75
3878,3878,SpaceX,Falcon 9 Block 3,CRS-8,62.0
3879,3879,Arianespace,Soyuz ST-A/Fregat-M,"Sentinel 1B, MICROSCOPE & Others",30.0
3880,3880,Roscosmos,Soyuz 2.1a/Volga,"Mikhailo Lomonosov, Aist-2D, & SamSat 218",29.581
3881,3881,ISRO,PSLV-XL,IRNSS-1G,31.0
3882,3882,SpaceX,Falcon 9 Block 3,JCSAT-14,62.0
3883,3883,CASC,Long March 2D,Yaogan 30,29.75
3884,3884,Arianespace,Soyuz ST-B/Fregat-MT,Galileo FOC FM10/FM11,30.0
3885,3885,SpaceX,Falcon 9 Block 3,Thaicom 8,62.0
3886,3886,VKS RF,Soyuz 2.1b/Fregat,GLONASS-M No.51S,25.0
3887,3887,CASC,Long March 4B,"Ziyuan III-02 & ??uSat-1, 2",64.68
3888,3888,VKS RF,Rokot/Briz KM,Cosmos 2517,41.8
3889,3889,ILS,Proton-M/Briz-M,Intelsat 31 / DLA-2,65.0
3890,3890,ULA,Delta IV Heavy,NROL-37,350.0
3891,3891,CASC,Long March 3C/E,BeiDou-2 G7,20.0
3892,3892,SpaceX,Falcon 9 Block 3,ABS-2A & Eutelsat 117 West B,62.0
3893,3893,Arianespace,Ariane 5 ECA,"EchoStar 18, BRISat",200.0
3894,3894,Blue Origin,New Shepard,NS-5,
3895,3895,ISRO,PSLV-XL,Cartosat-2C & Rideshares,31.0
3896,3896,ULA,Atlas V 551,MUOS-5,153.0
3897,3897,CASC,Long March 7/YZ-1A,Demo Flight,39.13066945606695
3898,3898,CASC,Long March 4B,Shijian 16-02,64.68
3899,3899,Roscosmos,Soyuz FG,Soyuz MS-01,29.581
3900,3900,Roscosmos,Soyuz U,Progress MS-03,29.581
3901,3901,SpaceX,Falcon 9 Block 3,CRS-9,62.0
3902,3902,ULA,Atlas V 421,NROL-61,123.0
3903,3903,CASC,Long March 3B/E,Tiantong-1 01,29.15
3904,3904,CASC,Long March 4C,Gaofen-3,64.68
3905,3905,SpaceX,Falcon 9 Block 3,JCSAT-16,62.0
3906,3906,CASC,Long March 2D,"QUESS, Lixing-1, & 3CAT 2",29.75
3907,3907,ULA,"Delta IV Medium+ (4,2)",AFSPC-6,164.0
3908,3908,Arianespace,Ariane 5 ECA,"Intelsat 33e, Intelsat 36",200.0
3909,3909,CASC,Long March 4C,Gaofen-10,64.68
3910,3910,SpaceX,Falcon 9 Block 3,AMOS-6,62.0
3911,3911,ISRO,GSLV Mk II,INSAT-3DR,47.0
3912,3912,ULA,Atlas V 411,OSIRIS-REx,115.0
3913,3913,IAI,Shavit-2,Ofek-11,
3914,3914,CASC,Long March 2F/T,Tiangong-2,39.13066945606695
3915,3915,Arianespace,Vega,PeruSat-1 and SkySats 4-7,37.0
3916,3916,ISRO,PSLV-G,ScatSat-1 & Rideshares,25.0
3917,3917,Arianespace,Ariane 5 ECA,"Sky Muster II, GSAT-18",200.0
3918,3918,Blue Origin,New Shepard,NS-6 (Inflight Escape Test),
3919,3919,CASC,Long March 2F/G,Shenzhou 11,39.13066945606695
3920,3920,Northrop,Antares 230,CRS OA-5,85.0
3921,3921,Roscosmos,Soyuz FG,Soyuz MS-02,29.581
3922,3922,MHI,H-IIA 202,Himawari 9,90.0
3923,3923,CASC,Long March 5/YZ-2,Shijian-17,39.13066945606695
3924,3924,CASC,Long March 11,"XPNAV 1, Xiaoxiang 1 & Others",5.3
3925,3925,ULA,Atlas V 401,WorldView-4,109.0
3926,3926,CASC,Long March 2D,Yunhai-1,29.75
3927,3927,Arianespace,Ariane 5 ES,Galileo FOC FM7/FM12-FM14,140.87596899224806
3928,3928,Roscosmos,Soyuz FG,Soyuz MS-03,29.581
3929,3929,ULA,Atlas V 541,GOES-R (GOES-16),145.0
3930,3930,CASC,Long March 3C/E,Tianlian I-04,20.0
3931,3931,Roscosmos,Soyuz U,Progress MS-04,29.581
3932,3932,Arianespace,Vega,G??kt??rk-1A,37.0
3933,3933,ISRO,PSLV-XL,Resourcesat-2A,31.0
3934,3934,ULA,"Delta IV Medium+ (5,4)",WGS-8,153.25925925925927
3935,3935,MHI,H-IIB,HTV-6,112.5
3936,3936,CASC,Long March 3B/E,Fengyun 4A,29.15
3937,3937,Northrop,Pegasus XL,CYGNSS,40.0
3938,3938,ULA,Atlas V 431,EchoStar 19,130.0
3939,3939,JAXA,Epsilon,ERG,51.75
3940,3940,CASC,Long March 2D,"TanSat & Spark 1, 2",29.75
3941,3941,Arianespace,Ariane 5 ECA,"Star One D1, JCSAT-15",200.0
3942,3942,CASC,Long March 2D,"SuperView-1 1, 2 & Bayi Kepu 1",29.75
3943,3943,CASC,Long March 3B/E,TJS 2,29.15
3944,3944,ExPace,Kuaizhou 1A,"Jilin-1 03, Caton-1 & Xingyun Shiyan 1",5.8
3945,3945,SpaceX,Falcon 9 Block 3,Iridium-1,62.0
3946,3946,JAXA,SS-520,TRICOM-1,51.75
3947,3947,ULA,Atlas V 401,SBIRS GEO-3,109.0
3948,3948,MHI,H-IIA 204,DSN-2,95.1923076923077
3949,3949,Arianespace,Soyuz ST-B/Fregat-MT,Hispasat AG1,30.0
3950,3950,Arianespace,Ariane 5 ECA,Intelsat 32e/SkyBrasil-1 & Telkom-3S,200.0
3951,3951,ISRO,PSLV-XL,Cartosat-2D & Rideshares,31.0
3952,3952,SpaceX,Falcon 9 Block 3,CRS-10,62.0
3953,3953,Roscosmos,Soyuz U,Progress MS-05 (66P),29.581
3954,3954,ULA,Atlas V 401,NROL-79,109.0
3955,3955,CASIC,Kaituozhe 2,Tiankun-1,5.8
3956,3956,Arianespace,Vega,Sentinel 2B,37.0
3957,3957,SpaceX,Falcon 9 Block 3,Echostar 23,62.0
3958,3958,MHI,H-IIA 202,IGS-Radar 5,90.0
3959,3959,ULA,"Delta IV Medium+ (5,4)",WGS-9,153.25925925925927
3960,3960,SpaceX,Falcon 9 Block 3,SES-10,62.0
3961,3961,CASC,Long March 3B/E,Shijian 13,29.15
3962,3962,ULA,Atlas V 401,CRS OA-7,109.0
3963,3963,Roscosmos,Soyuz FG,Soyuz MS-04 (50S),29.581
3964,3964,CASC,Long March 7/YZ-1A,Tianzhou 1,39.13066945606695
3965,3965,SpaceX,Falcon 9 Block 3,NROL-76,62.0
3966,3966,Arianespace,Ariane 5 ECA,"Koreasat 7, SGDC-1",200.0
3967,3967,ISRO,GSLV Mk II,GSAT-9,47.0
3968,3968,SpaceX,Falcon 9 Block 3,Inmarsat-5 F4,62.0
3969,3969,Arianespace,Soyuz ST-A/Fregat-M,SES-15,30.0
3970,3970,Rocket Lab,Electron,It's a Test,7.5
3971,3971,VKS RF,Soyuz 2.1b/Fregat-M,EKS-2,25.0
3972,3972,MHI,H-IIA 202,QZS-2,90.0
3973,3973,Arianespace,Ariane 5 ECA,"ViaSat 2, Eutelsat 172B",200.0
3974,3974,SpaceX,Falcon 9 Block 3,CRS-11,62.0
3975,3975,ISRO,GSLV Mk III,GSAT-19,62.0
3976,3976,ILS,Proton-M/Briz-M,Echostar 21,65.0
3977,3977,Roscosmos,Soyuz 2.1a,Progress MS-06 (67P),17.42
3978,3978,CASC,Long March 4B,HXMT & Others,64.68
3979,3979,CASC,Long March 3B/E,ChinaSat 9A,29.15
3980,3980,ISRO,PSLV-XL,Cartosat-2E & Rideshares,31.0
3981,3981,VKS RF,Soyuz 2.1v/Volga,"Cosmos 2519, 2521 and 2523",36.57038461538461
3982,3982,SpaceX,Falcon 9 Block 3,BulgariaSat-1,62.0
3983,3983,SpaceX,Falcon 9 Block 3,Iridium-2,62.0
3984,3984,Arianespace,Ariane 5 ECA,"Hellas Sat 3-Inmarsat S EAN, GSAT-17",200.0
3985,3985,CASC,Long March 5,Shijian-18,39.13066945606695
3986,3986,SpaceX,Falcon 9 Block 3,Intelsat 35e,62.0
3987,3987,Roscosmos,Soyuz 2.1a/Fregat,Kanopus-V IK & Rideshares,48.5
3988,3988,ISA,Simorgh,Test Flight,
3989,3989,Roscosmos,Soyuz FG,Soyuz MS-05 (51S),29.581
3990,3990,Arianespace,Vega,OPSAT 3000 & VENâ Ã¦S,37.0
3991,3991,Roscosmos,Soyuz FG,Soyuz MS-06 (52S),29.581
3992,3992,SpaceX,Falcon 9 Block 4,CRS-12,62.0
3993,3993,VKS RF,Proton-M/Briz-M,Blagovest-11L,65.0
3994,3994,ULA,Atlas V 401,TDRS-M (TDRS-13),109.0
3995,3995,MHI,H-IIA 204,QZS-3,95.1923076923077
3996,3996,VKS RF,Soyuz 2.1b/Fregat-M,GLONASS-M No.52S,25.0
3997,3997,SpaceX,Falcon 9 Block 3,Formosat-5,62.0
3998,3998,Northrop,Minotaur IV,ORS-5,46.0
3999,3999,ISRO,PSLV-XL,IRNSS-1H,31.0
4000,4000,SpaceX,Falcon 9 Block 4,OTV-5,62.0
4001,4001,ILS,Proton-M/Briz-M,Amazonas 5,65.0
4002,4002,ULA,Atlas V 541,NROL-42,145.0
4003,4003,VKS RF,Proton-M/Briz-M,AsiaSat 9,65.0
4004,4004,CASC,Long March 2C,"Yaogan-30 A, B & C",30.8
4005,4005,Arianespace,Ariane 5 ECA,"Intelsat 37e, BSAT-4a",200.0
4006,4006,CASC,Long March 2D,VRSS-2,29.75
4007,4007,SpaceX,Falcon 9 Block 4,Iridium-3,62.0
4008,4008,MHI,H-IIA 202,QZS-4,90.0
4009,4009,SpaceX,Falcon 9 Block 3,SES-11 / EchoStar 105,62.0
4010,4010,Eurockot,Rokot/Briz KM,Sentinel-5P,41.8
4011,4011,Roscosmos,Soyuz 2.1a,Progress MS-07 (68P),17.42
4012,4012,ULA,Atlas V 421,NROL-52,123.0
4013,4013,SpaceX,Falcon 9 Block 4,Koreasat 5A,62.0
